job_id,company,title,location,job_url,date_posted,source,collected_at,department,employment_type,remote_status,skills,function,seniority,remote_classification,salary_min,salary_max,salary_currency
greenhouse:godaddy:7529374003,GoDaddy,Site Reliability Engineer - Ceph Storage,United States,https://careers.godaddy/jobs?gh_jid=7529374003,2025-12-11T18:58:53-05:00,greenhouse,2026-08-18T14:46:54Z,Engineering,,,Ansible; Grafana; Incident Response; Kubernetes; Linux; Observability; Prometheus; Python; WordPress Multisite,Infrastructure / SRE,Unknown,On-site,,,
greenhouse:godaddy:7823112003,GoDaddy,Software Development Engineer,"Melbourne, Victoria, Australia",https://careers.godaddy/jobs?gh_jid=7823112003,2026-08-17T03:37:28-04:00,greenhouse,2026-08-18T14:46:54Z,Engineering,,,AWS; CI/CD; Git; Java; JavaScript; MongoDB; Node.js; PostgreSQL; TypeScript,Engineering,Unknown,On-site,,,
greenhouse:godaddy:7764894003,GoDaddy,Staff Machine Learning Scientist,United States,https://careers.godaddy/jobs?gh_jid=7764894003,2026-07-07T13:58:06-04:00,greenhouse,2026-08-18T14:46:54Z,Engineering,,,Generative AI; LLMs; Machine Learning; Product Management; RAG,AI / Machine Learning,Lead / Staff,On-site,,,
greenhouse:godaddy:7752163003,GoDaddy,Staff Software Engineer,United States,https://careers.godaddy/jobs?gh_jid=7752163003,2026-06-16T12:13:33-04:00,greenhouse,2026-08-18T14:46:54Z,Engineering,,,AWS; CI/CD; LLMs; Node.js; Prompt Engineering; React; Terraform; TypeScript,Engineering,Lead / Staff,On-site,,,
greenhouse:godaddy:7704977003,GoDaddy,Staff Technical Program Manager,India,https://careers.godaddy/jobs?gh_jid=7704977003,2026-05-17T14:07:40-04:00,greenhouse,2026-08-18T14:46:54Z,Project/Program Management,,,AWS; Go; Java; Kubernetes; LLMs; Product Management; Project Management; Python,Operations,Manager,On-site,,,
greenhouse:godaddy:5117001003,GoDaddy,Talent Pool,EMEA,https://careers.godaddy/jobs?gh_jid=5117001003,2022-05-06T10:51:16-04:00,greenhouse,2026-08-18T14:46:54Z,,,,,HR / People,Unknown,On-site,,,
greenhouse:digitalocean98:7536702,DigitalOcean,Cloud Operations Administrator - II,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7536702,2026-01-29T17:57:32-05:00,greenhouse,2026-08-18T14:46:54Z,Infrastructure,,,Bash; Kubernetes; Linux; Observability; Python,Operations,Mid Level,On-site,,,
greenhouse:digitalocean98:7761087,DigitalOcean,Customer Success Engineer II - Database,Hyderabad,https://www.digitalocean.com/careers/position/apply/?gh_jid=7761087,2026-04-01T11:39:56-04:00,greenhouse,2026-08-18T14:46:54Z,Customer Support,,,AWS; Ansible; Customer Success; Google Cloud; Incident Response; Kubernetes; Linux; Microsoft Azure; MongoDB; MySQL; Node.js; Observability; PHP; PostgreSQL; Python; Redis; Technical Support; Terraform,Customer Success,Mid Level,On-site,,,
greenhouse:digitalocean98:7727252,DigitalOcean,Data Center Engineer II,Germany,https://www.digitalocean.com/careers/position/apply/?gh_jid=7727252,2026-03-18T12:18:58-04:00,greenhouse,2026-08-18T14:46:54Z,IaaS & Data Centers,,,Linux,Infrastructure / SRE,Mid Level,On-site,,,
greenhouse:digitalocean98:7904346,DigitalOcean,Data Center Engineer II,Atlanta,https://www.digitalocean.com/careers/position/apply/?gh_jid=7904346,2026-05-07T10:08:24-04:00,greenhouse,2026-08-18T14:46:54Z,IaaS & Data Centers,,,Linux,Infrastructure / SRE,Mid Level,On-site,,,
greenhouse:digitalocean98:7975239,DigitalOcean,"Director, Engineering - Inference Serving Engine",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975239,2026-06-16T05:43:37-04:00,greenhouse,2026-08-18T14:46:54Z,Agentic AI,,,Kubernetes; LLMs; Node.js; Observability; Product Management,Engineering,Director,On-site,,,
greenhouse:digitalocean98:8016542,DigitalOcean,"Director, Field & Event Marketing",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=8016542,2026-07-21T15:15:22-04:00,greenhouse,2026-08-18T14:46:54Z,Events & Field Marketing,,,Salesforce,Marketing,Director,On-site,,,
greenhouse:digitalocean98:7975203,DigitalOcean,"Director of Engineering, Managed Database Service",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975203,2026-06-17T03:36:38-04:00,greenhouse,2026-08-18T14:46:54Z,Data & Learning,,,Customer Success; Google Cloud; Incident Response; Microsoft Azure; MongoDB; MySQL; Observability; PostgreSQL; Redis; SQL,Engineering,Director,On-site,,,
greenhouse:digitalocean98:7960771,DigitalOcean,"Director, Security Products",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7960771,2026-06-03T10:27:31-04:00,greenhouse,2026-08-18T14:46:54Z,Security,,,AWS; Apache; Application Security; Google Cloud; JavaScript; Kubernetes; Microsoft Azure; Node.js; Product Management; Terraform; WAF,Security,Director,On-site,,,
greenhouse:digitalocean98:7579090,DigitalOcean,"Director, Startup Ecosystem",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7579090,2026-01-30T14:04:29-05:00,greenhouse,2026-08-18T14:46:54Z,Developer Relations,,,Partnerships,Engineering,Director,On-site,,,
greenhouse:digitalocean98:8000625,DigitalOcean,"Manager, AI Engineering - AI & Business Tech Engineering",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=8000625,2026-06-11T12:15:10-04:00,greenhouse,2026-08-18T14:46:54Z,Security,,,Go; Incident Response; Java; Kubernetes; LLMs; Observability; Python; RAG; Salesforce; TypeScript,AI / Machine Learning,Manager,On-site,,,
greenhouse:digitalocean98:7807707,DigitalOcean,"Manager, Customer Success Engineering",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7807707,2026-04-13T16:38:43-04:00,greenhouse,2026-08-18T14:46:54Z,Customer Support,,,AWS; Account Management; Customer Success; Generative AI; Google Cloud; Kubernetes; LLMs; MLOps; Machine Learning; Microsoft Azure; PyTorch; Python; Technical Support; TensorFlow,Customer Success,Manager,On-site,,,
greenhouse:digitalocean98:8039350,DigitalOcean,"Manager, Customer Success Engineering",New York,https://www.digitalocean.com/careers/position/apply/?gh_jid=8039350,2026-06-30T15:28:44-04:00,greenhouse,2026-08-18T14:46:54Z,Customer Support,,,AWS; Account Management; Customer Success; Generative AI; Google Cloud; Kubernetes; LLMs; MLOps; Machine Learning; Microsoft Azure; PyTorch; Python; Technical Support; TensorFlow,Customer Success,Manager,On-site,,,
greenhouse:digitalocean98:7530090,DigitalOcean,"Manager, Sales",Hyderabad,https://www.digitalocean.com/careers/position/apply/?gh_jid=7530090,2026-01-15T06:37:52-05:00,greenhouse,2026-08-18T14:46:54Z,Sales & Partnerships,,,Account Management; Customer Success; Partnerships,Sales,Manager,On-site,,,
greenhouse:digitalocean98:7975149,DigitalOcean,"Principal Engineer, Data Center Architect",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975149,2026-06-17T10:56:11-04:00,greenhouse,2026-08-18T14:46:54Z,Physical Infrastructure,,,,Infrastructure / SRE,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7975145,DigitalOcean,"Principal Engineer, Data Center Architect",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975145,2026-06-17T10:53:35-04:00,greenhouse,2026-08-18T14:46:54Z,Physical Infrastructure,,,,Infrastructure / SRE,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7975061,DigitalOcean,"Principal Engineer - Security Products, Security Visibility",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975061,2026-06-04T15:32:16-04:00,greenhouse,2026-08-18T14:46:54Z,Security,,,Apache; Kubernetes; MySQL; Observability; SOC 2; SQL; Terraform,Security,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7975063,DigitalOcean,"Principal Engineer - Security Products, Security Visibility",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975063,2026-06-04T15:33:07-04:00,greenhouse,2026-08-18T14:46:54Z,Security,,,Apache; Kubernetes; MySQL; Observability; SOC 2; SQL; Terraform,Security,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7975137,DigitalOcean,Principal Infrastructure Architect,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975137,2026-06-17T10:59:49-04:00,greenhouse,2026-08-18T14:46:54Z,,,,,Infrastructure / SRE,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7975133,DigitalOcean,Principal Infrastructure Architect,San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975133,2026-06-17T10:58:58-04:00,greenhouse,2026-08-18T14:46:54Z,,,,,Infrastructure / SRE,Lead / Staff,On-site,,,
greenhouse:digitalocean98:8026744,DigitalOcean,"Principal Product Manager, Agentic AI Infrastructure",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8026744,2026-06-24T18:14:51-04:00,greenhouse,2026-08-18T14:46:54Z,Agentic AI,,,Observability,Infrastructure / SRE,Manager,On-site,,,
greenhouse:digitalocean98:8017166,DigitalOcean,"Principal Product Manager, Inference Engine",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8017166,2026-06-24T14:08:27-04:00,greenhouse,2026-08-18T14:46:54Z,Agentic AI,,,LLMs; Observability,Product,Manager,On-site,,,
greenhouse:digitalocean98:7975123,DigitalOcean,Principal Software Engineer,Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975123,2026-06-03T16:28:30-04:00,greenhouse,2026-08-18T14:46:54Z,Security,,,Kubernetes; MySQL; Observability; SQL; Terraform,Engineering,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7975125,DigitalOcean,Principal Software Engineer,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975125,2026-06-03T16:29:04-04:00,greenhouse,2026-08-18T14:46:54Z,Security,,,Kubernetes; MySQL; Observability; SQL; Terraform,Engineering,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7975169,DigitalOcean,"Principal Sourcer, Data Center",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975169,2026-06-29T23:14:55-04:00,greenhouse,2026-08-18T14:46:54Z,Physical Infrastructure,,,,Infrastructure / SRE,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7975173,DigitalOcean,"Principal Sourcer, Data Center",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975173,2026-06-29T23:13:58-04:00,greenhouse,2026-08-18T14:46:54Z,Physical Infrastructure,,,,Infrastructure / SRE,Lead / Staff,On-site,,,
greenhouse:digitalocean98:8029216,DigitalOcean,Revenue Enablement Manager,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8029216,2026-06-25T15:31:58-04:00,greenhouse,2026-08-18T14:46:54Z,Revenue Operations,,,,Sales,Manager,On-site,,,
greenhouse:digitalocean98:8014451,DigitalOcean,Revenue Enablement Manager,San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=8014451,2026-06-23T14:51:55-04:00,greenhouse,2026-08-18T14:46:54Z,Revenue Operations,,,,Sales,Manager,On-site,,,
greenhouse:digitalocean98:8014454,DigitalOcean,Revenue Enablement Manager,Denver,https://www.digitalocean.com/careers/position/apply/?gh_jid=8014454,2026-06-23T14:53:11-04:00,greenhouse,2026-08-18T14:46:54Z,Revenue Operations,,,,Sales,Manager,On-site,,,
greenhouse:digitalocean98:8014453,DigitalOcean,Revenue Enablement Manager,Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=8014453,2026-06-23T14:52:52-04:00,greenhouse,2026-08-18T14:46:54Z,Revenue Operations,,,,Sales,Manager,On-site,,,
greenhouse:digitalocean98:8014452,DigitalOcean,Revenue Enablement Manager,Austin,https://www.digitalocean.com/careers/position/apply/?gh_jid=8014452,2026-06-23T14:52:28-04:00,greenhouse,2026-08-18T14:46:54Z,Revenue Operations,,,,Sales,Manager,On-site,,,
greenhouse:digitalocean98:7732620,DigitalOcean,Revenue Operations Engineer,Hyderabad,https://www.digitalocean.com/careers/position/apply/?gh_jid=7732620,2026-03-20T05:33:13-04:00,greenhouse,2026-08-18T14:46:54Z,Revenue Operations,,,Looker; Python; SQL; Salesforce,Sales,Unknown,On-site,,,
greenhouse:digitalocean98:7917780,DigitalOcean,"Senior Application Security Engineer I, Security Platform",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7917780,2026-06-22T14:12:10-04:00,greenhouse,2026-08-18T14:46:54Z,Security,,,Application Security; Docker; Go; JavaScript; Kubernetes; Prometheus; Python,Security,Senior,On-site,,,
greenhouse:digitalocean98:8103678,DigitalOcean,Senior Business Internal Auditor,Karachi,https://www.digitalocean.com/careers/position/apply/?gh_jid=8103678,2026-08-04T15:39:29-04:00,greenhouse,2026-08-18T14:46:54Z,Finance,,,Looker,Finance,Senior,On-site,,,
greenhouse:digitalocean98:8099106,DigitalOcean,"Senior Corporate Counsel, Product",Denver,https://www.digitalocean.com/careers/position/apply/?gh_jid=8099106,2026-07-31T16:53:18-04:00,greenhouse,2026-08-18T14:46:54Z,Legal,,,Incident Response; SOC 2,Legal / Compliance,Senior,On-site,,,
greenhouse:digitalocean98:8100229,DigitalOcean,"Senior Corporate Counsel, Product",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8100229,2026-07-31T16:54:01-04:00,greenhouse,2026-08-18T14:46:54Z,Legal,,,Incident Response; SOC 2,Legal / Compliance,Senior,On-site,,,
greenhouse:digitalocean98:8099105,DigitalOcean,"Senior Corporate Counsel, Product",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=8099105,2026-07-31T16:53:01-04:00,greenhouse,2026-08-18T14:46:54Z,Legal,,,Incident Response; SOC 2,Legal / Compliance,Senior,On-site,,,
greenhouse:digitalocean98:8099104,DigitalOcean,"Senior Corporate Counsel, Product",Austin,https://www.digitalocean.com/careers/position/apply/?gh_jid=8099104,2026-07-31T16:52:44-04:00,greenhouse,2026-08-18T14:46:54Z,Legal,,,Incident Response; SOC 2,Legal / Compliance,Senior,On-site,,,
greenhouse:digitalocean98:8099103,DigitalOcean,"Senior Corporate Counsel, Product",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=8099103,2026-07-31T16:52:26-04:00,greenhouse,2026-08-18T14:46:54Z,Legal,,,Incident Response; SOC 2,Legal / Compliance,Senior,On-site,,,
greenhouse:digitalocean98:7761097,DigitalOcean,Senior Customer Success Engineer I - Kubernetes,Hyderabad,https://www.digitalocean.com/careers/position/apply/?gh_jid=7761097,2026-04-01T15:02:13-04:00,greenhouse,2026-08-18T14:46:54Z,Customer Support,,,Ansible; Bash; CI/CD; Customer Success; Go; Grafana; Kubernetes; Linux; Load Balancing; Observability; Prometheus; Python; Technical Support; Terraform,Customer Success,Senior,On-site,,,
greenhouse:digitalocean98:8077803,DigitalOcean,Senior Data Center Engineer,Atlanta,https://www.digitalocean.com/careers/position/apply/?gh_jid=8077803,2026-07-21T15:42:59-04:00,greenhouse,2026-08-18T14:46:54Z,Infrastructure,,,Bash; Linux,Infrastructure / SRE,Senior,On-site,,,
greenhouse:digitalocean98:7759637,DigitalOcean,Senior Data Center Engineer II,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7759637,2026-04-01T18:54:07-04:00,greenhouse,2026-08-18T14:46:54Z,IaaS & Data Centers,,,Bash; Linux,Infrastructure / SRE,Senior,On-site,,,
greenhouse:digitalocean98:7987196,DigitalOcean,Senior Deployment Engineer,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987196,2026-06-16T18:35:18-04:00,greenhouse,2026-08-18T14:46:54Z,Physical Infrastructure,,,Bash; Linux; Load Balancing,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:8018939,DigitalOcean,Senior Deployment Engineer,San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=8018939,2026-06-30T16:11:58-04:00,greenhouse,2026-08-18T14:46:54Z,Physical Infrastructure,,,Bash; Linux; Load Balancing,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:8065410,DigitalOcean,"Senior Director, Business Development",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=8065410,2026-08-11T13:20:19-04:00,greenhouse,2026-08-18T14:46:54Z,Strategic Partnerships,,,Partnerships,Sales,Director,On-site,,,
greenhouse:digitalocean98:8065414,DigitalOcean,"Senior Director, Business Development",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8065414,2026-08-11T13:20:22-04:00,greenhouse,2026-08-18T14:46:54Z,Strategic Partnerships,,,Partnerships,Sales,Director,On-site,,,
greenhouse:digitalocean98:8026555,DigitalOcean,"Senior Director, Compute Engineering",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8026555,2026-06-24T15:48:55-04:00,greenhouse,2026-08-18T14:46:54Z,Core Cloud,,,,Engineering,Director,On-site,,,
greenhouse:digitalocean98:7975185,DigitalOcean,"Senior Director, Data Center Facilities",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975185,2026-06-24T17:06:17-04:00,greenhouse,2026-08-18T14:46:54Z,Physical Infrastructure,,,Incident Response; Linux; Observability; Risk Management,Infrastructure / SRE,Director,On-site,,,
greenhouse:digitalocean98:8053468,DigitalOcean,"Senior Director, Engineering - Serverless Compute Engineering",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=8053468,2026-08-17T02:10:47-04:00,greenhouse,2026-08-18T14:46:54Z,Core Cloud,,,Customer Success; Observability,Engineering,Director,On-site,,,
greenhouse:digitalocean98:8067951,DigitalOcean,"Senior Director, Inference Products and Optimizations",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8067951,2026-07-16T12:20:53-04:00,greenhouse,2026-08-18T14:46:54Z,Agentic AI,,,Kubernetes; LLMs; Observability; Product Management,AI / Machine Learning,Director,On-site,,,
greenhouse:digitalocean98:8067947,DigitalOcean,"Senior Director, Inference Products and Optimizations",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=8067947,2026-07-16T12:19:53-04:00,greenhouse,2026-08-18T14:46:54Z,Agentic AI,,,Kubernetes; LLMs; Observability; Product Management,AI / Machine Learning,Director,On-site,,,
greenhouse:digitalocean98:8027194,DigitalOcean,"Senior Director, Marketing Communications",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8027194,2026-07-29T17:05:08-04:00,greenhouse,2026-08-18T14:46:54Z,Growth & Marketing,,,Partnerships,Marketing,Director,On-site,,,
greenhouse:digitalocean98:8027190,DigitalOcean,"Senior Director, Marketing Communications",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=8027190,2026-07-29T17:04:48-04:00,greenhouse,2026-08-18T14:46:54Z,Growth & Marketing,,,Partnerships,Marketing,Director,On-site,,,
greenhouse:digitalocean98:7975227,DigitalOcean,Senior Director of Engineering – Storage Products,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975227,2026-06-17T03:22:59-04:00,greenhouse,2026-08-18T14:46:54Z,Core Cloud,,,Kubernetes; Observability,Engineering,Director,On-site,,,
greenhouse:digitalocean98:7714471,DigitalOcean,"Senior Engineer II, Inference Engine - Serving Engine",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7714471,2026-03-17T11:36:26-04:00,greenhouse,2026-08-18T14:46:54Z,Agentic AI,,,Generative AI; Go; LLMs; Observability; Python,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7714467,DigitalOcean,"Senior Engineer II, Inference Engine - Serving Engine",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7714467,2026-03-17T11:34:33-04:00,greenhouse,2026-08-18T14:46:55Z,Agentic AI,,,Generative AI; Go; LLMs; Observability; Python,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7749108,DigitalOcean,"Senior Engineering Manager, Kernel and Virt",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7749108,2026-06-12T11:10:14-04:00,greenhouse,2026-08-18T14:46:55Z,IaaS & Data Centers,,,Kubernetes; LLMs; Observability; Product Management,Engineering,Manager,On-site,,,
greenhouse:digitalocean98:7975112,DigitalOcean,"Senior Engineering Manager, Security Products",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975112,2026-06-16T15:28:16-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,AWS; Apache; Application Security; Google Cloud; JavaScript; Kubernetes; Microsoft Azure; Node.js; Product Management; Terraform; WAF,Security,Manager,On-site,,,
greenhouse:digitalocean98:7975110,DigitalOcean,"Senior Engineering Manager, Security Products",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975110,2026-06-16T15:26:56-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,AWS; Apache; Application Security; Google Cloud; JavaScript; Kubernetes; Microsoft Azure; Node.js; Product Management; Terraform; WAF,Security,Manager,On-site,,,
greenhouse:digitalocean98:7960745,DigitalOcean,"Senior Engineering Manager, Users & Account Systems",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7960745,2026-06-04T10:12:17-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,AWS; Account Management; Google Cloud; JavaScript; Microsoft Azure; Node.js; Product Management; Terraform,Engineering,Manager,On-site,,,
greenhouse:digitalocean98:7987152,DigitalOcean,Senior Forward Deployed Applied Scientist I (Agentic AI),Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987152,2026-08-04T07:39:32-04:00,greenhouse,2026-08-18T14:46:55Z,Agentic AI,,,LLMs; Machine Learning; PyTorch; Python; TensorFlow,AI / Machine Learning,Senior,On-site,,,
greenhouse:digitalocean98:7987138,DigitalOcean,Senior Forward Deployed Engineer I (AI Inference),Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987138,2026-08-04T07:36:26-04:00,greenhouse,2026-08-18T14:46:55Z,Agentic AI,,,Generative AI; Go; Kubernetes; LLMs; Load Balancing; Python,AI / Machine Learning,Senior,On-site,,,
greenhouse:digitalocean98:7987090,DigitalOcean,Senior Forward Deployed Engineer I (AI Infra),Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987090,2026-06-27T03:48:41-04:00,greenhouse,2026-08-18T14:46:55Z,Agentic AI,,,Ansible; C++; Kubernetes; LLMs; Linux; Python; Terraform,AI / Machine Learning,Senior,On-site,,,
greenhouse:digitalocean98:7721627,DigitalOcean,Senior Infrastructure Security Engineer,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7721627,2026-04-17T07:36:43-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,AWS; Ansible; Google Cloud; Kubernetes; Linux; Observability; WAF,Infrastructure / SRE,Senior,On-site,,,
greenhouse:digitalocean98:8000645,DigitalOcean,Senior IT Systems Engineer,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=8000645,2026-06-15T09:49:00-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,AWS; Go; Google Cloud; JavaScript; Kubernetes; Microsoft Azure; Node.js; Observability; Python; Salesforce,Infrastructure / SRE,Senior,On-site,,,
greenhouse:digitalocean98:7979447,DigitalOcean,Senior Network Engineer,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7979447,2026-06-19T12:43:08-04:00,greenhouse,2026-08-18T14:46:55Z,Infrastructure,,,CI/CD; Git; Go; Grafana; Linux; Observability; Prometheus; Python,Infrastructure / SRE,Senior,On-site,,,
greenhouse:digitalocean98:8085223,DigitalOcean,Senior Product Manager,Karachi,https://www.digitalocean.com/careers/position/apply/?gh_jid=8085223,2026-08-03T11:20:37-04:00,greenhouse,2026-08-18T14:46:55Z,Cloudways,,,Customer Success; Product Management,Product,Manager,On-site,,,
greenhouse:digitalocean98:7986802,DigitalOcean,"Senior Product Manager II, Managed Databases (MySQL)",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7986802,2026-06-22T14:18:48-04:00,greenhouse,2026-08-18T14:46:55Z,PaaS,,,AI Agents; Customer Success; MySQL; Product Management,Product,Manager,On-site,,,
greenhouse:digitalocean98:7986814,DigitalOcean,"Senior Product Manager II, Managed Databases (PostgreSQL)",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7986814,2026-06-22T14:23:50-04:00,greenhouse,2026-08-18T14:46:55Z,PaaS,,,AI Agents; PostgreSQL; Product Management,Product,Manager,On-site,,,
greenhouse:digitalocean98:7821837,DigitalOcean,Senior Product Marketing Manager II,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7821837,2026-07-27T16:03:08-04:00,greenhouse,2026-08-18T14:46:55Z,Growth & Marketing,,,,Marketing,Manager,On-site,,,
greenhouse:digitalocean98:7821833,DigitalOcean,Senior Product Marketing Manager II,San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7821833,2026-07-27T16:02:55-04:00,greenhouse,2026-08-18T14:46:55Z,Growth & Marketing,,,,Marketing,Manager,On-site,,,
greenhouse:digitalocean98:8022532,DigitalOcean,Senior Product Security Engineer I,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=8022532,2026-06-22T18:41:07-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,AWS; Application Security; CI/CD; Google Cloud; JavaScript; LLMs; Observability; PHP; Python,Security,Senior,On-site,,,
greenhouse:digitalocean98:7994118,DigitalOcean,Senior Security Analyst I,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7994118,2026-06-25T10:20:36-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,Bash; Incident Response; Linux; Observability; Python; SQL,Security,Senior,On-site,,,
greenhouse:digitalocean98:7994116,DigitalOcean,Senior Security Analyst I,Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7994116,2026-06-25T10:19:05-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,Bash; Incident Response; Linux; Observability; Python; SQL,Security,Senior,On-site,,,
greenhouse:digitalocean98:7987322,DigitalOcean,"Senior Software Engineer I, AI/ML",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987322,2026-08-13T02:51:57-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,CI/CD; Go; Incident Response; Java; Kubernetes; LLMs; Observability; Python; RAG; TypeScript,AI / Machine Learning,Senior,On-site,,,
greenhouse:digitalocean98:7986966,DigitalOcean,Senior Software Engineer I - Billing Engineering,Hyderabad,https://www.digitalocean.com/careers/position/apply/?gh_jid=7986966,2026-06-11T08:04:26-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,Docker; Go; Kubernetes; MySQL; Product Management; Python; Redis; Ruby; Technical Support,Finance,Senior,On-site,,,
greenhouse:digitalocean98:7782726,DigitalOcean,"Senior Software Engineer, Identity & Access Management",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7782726,2026-04-23T15:15:44-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,Kubernetes; MySQL; SQL; Terraform,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7782728,DigitalOcean,"Senior Software Engineer, Identity & Access Management",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7782728,2026-04-23T15:15:46-04:00,greenhouse,2026-08-18T14:46:55Z,Security,,,Kubernetes; MySQL; SQL; Terraform,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:8059278,DigitalOcean,Senior Software Engineer II - Action Infrastructure - Action Runtime,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8059278,2026-07-17T14:46:24-04:00,greenhouse,2026-08-18T14:46:55Z,Agentic AI,,,AI Agents; Go; Incident Response; LLMs; Observability; Python; TypeScript,Infrastructure / SRE,Senior,On-site,,,
